item,itemLabel,startDate,endDate
Q4250968,Achmad Soebardjo,1945-09-02,1945-11-14
Q2470857,Sutan Syahrir,1945-11-14,1946-02-28
Q2470857,Sutan Syahrir,1946-03-12,1946-10-02
Q2470857,Sutan Syahrir,1946-10-02,1947-06-27
Q118629,Agus Salim,1947-07-03,1947-11-11
Q118629,Agus Salim,1947-11-11,1948-01-23
Q118629,Agus Salim,1948-01-29,1949-08-04
Q4201482,Syafrudin Prawiranegara,1948-12-19,1949-03-31
Q12682432,Alexander Andries Maramis,1949-03-31,1949-07-13
,Agus Salim,1949-08-04,1949-10-21
Q76227,Hamengkubuwana IX,1949-10-21,1949-12-14
Q29050,Mohammad Hatta,1949-12-20,1950-09-06
Q2746664,Mohammad Roem,1950-09-06,1951-04-27
,Achmad Soebardjo,1951-04-27,1952-04-03
Q2091244,Wilopo,1952-04-03,1952-04-29
Q12498729,Moekarto Notowidigdo,1952-04-29,1953-06-03
Q4446092,Soenario Sastrowardoyo,1953-08-01,1955-07-24
Q981536,Ide Anak Agung Gde Agung,1955-08-11,1956-03-03
Q967941,Roeslan Abdulgani,1956-03-26,1957-01-28
Q2669326,Ali Sastroamidjojo,1957-01-28,1957-03-14
Q1306699,Soebandrio,1957-04-09,1959-07-05
Q1306699,Soebandrio,1959-07-10,1960-02-18
Q1306699,Soebandrio,1960-02-18,1962-03-06
Q1306699,Soebandrio,1962-03-06,1963-11-13
Q1306699,Soebandrio,1963-11-13,1964-08-27
Q1306699,Soebandrio,1964-08-27,1966-02-22
Q1306699,Soebandrio,1966-02-24,1966-03-18
Q76297,Adam Malik,1966-03-18,1966-03-27
Q76297,Adam Malik,1966-03-31,1966-07-25
Q76297,Adam Malik,1966-07-28,1967-10-11
Q76297,Adam Malik,1967-10-17,1968-06-10
Q76297,Adam Malik,1968-06-10,1973-03-28
Q76297,Adam Malik,1973-03-28,1977-10-01
Q17411574,Syarif Thayeb,1977-10-01,1978-03-11
Q4200159,Mochtar Kusumaatmadja,1978-03-31,1983-03-11
Q4200159,Mochtar Kusumaatmadja,1983-03-19,1988-03-11
Q957483,Ali Alatas,1988-03-21,1993-03-11
Q957483,Ali Alatas,1993-03-17,1998-03-11
Q957483,Ali Alatas,1998-03-16,1998-05-21
Q957483,Ali Alatas,1998-05-23,1999-10-20
Q2840640,Alwi Shihab,1999-10-29,2001-07-23
Q183581,Hassan Wirajuda,2001-08-10,2004-10-20
Q183581,Hassan Wirajuda,2004-10-21,2009-10-20
Q58290,Marty Natalegawa,2009-10-22,2014-10-20
Q18342668,Retno Marsudi,2014-10-27,2019-10-20
Q18342668,Retno Marsudi,2019-10-23,
