position,title
Q21328632,Member of the People's Representative Council of Indonesia
Q21328635,Member of the Regional Representative Council of Indonesia
Q56057048,Member of the 2014-2019 People's Representative Council of Indonesia
Q61928772,Member of the Regional Representative Council
